"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"221795_at",3.80163960150799,-0.900931097169112,0.187536123626536,-4.80404030832615,1.55495504367839e-06,0.000230402248464437
"221796_at",3.72276338451541,-0.892492833894008,0.189304989554384,-4.71457638805453,2.42214125713324e-06,0.000338760350403169
"221811_at",7.32726316385652,0.763645332163385,0.113213358187228,6.74518753255687,1.52829498888728e-11,6.27460611375032e-09
"221854_at",4.24605395306124,-0.877487972949257,0.155859386899373,-5.62999759209747,1.80212137480099e-08,4.43930074165039e-06
"221874_at",4.38217887212934,1.13178996858114,0.166705754218639,6.78914758453251,1.1279800763547e-11,4.72959646057917e-09
"221880_s_at",5.97008396237102,0.451380713130362,0.129253595444775,3.49221011281825,0.000479041260726266,0.0286508835360623
"222062_at",6.35820860658824,-0.623349490159175,0.125138013323904,-4.98129603948331,6.31598306398119e-07,0.000104595864068805
"222456_s_at",3.39047092932538,0.587099759294748,0.174861489063079,3.35751320911467,0.000786469855807975,0.0419457684665975
"222457_s_at",8.22265198231623,0.402573494885553,0.110204381838799,3.65297176181631,0.0002592227478792,0.0174948722344363
"222587_s_at",7.04590088786048,0.579162220732838,0.114847248968251,5.0428915445153,4.58549180268565e-07,7.72361426970308e-05
"222735_at",6.87035715203456,-0.52824417941739,0.124783841689938,-4.23327389398673,2.30313726606127e-05,0.00233958381970461
"222760_at",7.89058653601088,0.423573106914827,0.116342437623097,3.64074464630898,0.000271850655176549,0.0181298167904036
"222803_at",8.32983299750467,-0.49332554435766,0.109825539794622,-4.49190184068477,7.05899590450407e-06,0.000853150253723961
"222835_at",6.04877031731027,0.791997474357507,0.147337219565007,5.37540668064573,7.641001904859e-08,1.63675244064192e-05
"222853_at",3.33409212054722,0.925644553266313,0.215137242740692,4.30257700375014,1.68822968276645e-05,0.00179352788993415
"222880_at",2.6414306879647,-0.713999024328713,0.196944338191764,-3.62538487211292,0.000288531417447856,0.0190808343746473
"222891_s_at",6.6179270364835,-0.611376186010305,0.114823979045933,-5.32446437660668,1.01250941510805e-07,2.04376589805984e-05
"222904_s_at",4.43261134831213,1.26506770814443,0.157764326390906,8.01871840792364,1.06854151751684e-15,7.94631988139784e-13
"222931_s_at",5.11908392748819,-0.560128203686689,0.140453372112833,-3.98800110855801,6.66323524203888e-05,0.00561164003909659
"223044_at",10.6290107298868,0.35064623550598,0.0953961783196123,3.67568430604406,0.000237212714104134,0.0162883308601051
"223103_at",8.04283015715074,0.387546566476638,0.10975402388453,3.53104654171375,0.000413918909029042,0.0254909373132354
"223194_s_at",6.51074082821289,0.649517477340002,0.122527937289927,5.30097455083332,1.15186146300465e-07,2.22546410308163e-05
"223259_at",8.03725805995772,0.595220339155098,0.107141462794777,5.55546213042848,2.76878240309569e-08,6.45732483050968e-06
"223315_at",7.81107276464595,0.617024503521196,0.11860972986459,5.2021407031752,1.97005978847101e-07,3.56183194966955e-05
"223423_at",8.11097961704728,0.618379410845199,0.10933732915381,5.65570254579109,1.55210070399642e-08,3.84745265077451e-06
"223437_at",7.31001771061274,-0.41284170544262,0.114493708695835,-3.60580253836809,0.000311189705585078,0.020323943455175
"223438_s_at",4.52239225003152,-0.58462040193507,0.147065812244491,-3.97522981726822,7.03113260345002e-05,0.00585888077024057
"223468_s_at",3.97060906890209,-1.00346992274477,0.163803127177697,-6.12607304899734,9.00744643616201e-10,2.75208909949527e-07
"223475_at",6.20682852244379,-0.725225086290515,0.137559482470478,-5.27208356171417,1.34883636084253e-07,2.54368594862428e-05
"223581_at",4.24117621247669,0.510443092630703,0.148463223620443,3.43817869626546,0.000585641086276637,0.033006403502873
"223582_at",3.71174855795128,1.14202060802503,0.166881409043708,6.84330636090162,7.73859067824732e-12,3.27966465583269e-09
"223586_at",3.73381046248775,-0.630579295007626,0.163030686833818,-3.86785645852302,0.000109796261021609,0.00856932639981328
"223631_s_at",6.18360621542843,0.609905482456554,0.140555148753814,4.33926105065578,1.42962618189568e-05,0.00156956229340491
"223634_at",4.31416787919471,-0.607486466445718,0.147589293818159,-4.11606052668147,3.85403135697e-05,0.00362536496190014
"223779_at",2.79870661753535,-0.733251048653837,0.193948544156665,-3.78064734562556,0.000156421111322927,0.0116324182673243
"223821_s_at",3.89720907861177,-0.537213583323279,0.160346591140297,-3.35032743448371,0.000807160849942395,0.0426453589003077
"223842_s_at",3.97624200417112,-0.618656814400037,0.159270057660501,-3.88432592721704,0.000102614179593702,0.00808887054901234
"223861_at",5.02378793127711,-1.40328998824539,0.149394168650098,-9.39320457368111,5.82019512369283e-21,1.09236747907252e-17
"223864_at",4.72041198527508,2.36004099602961,0.23199070129181,10.1729982403951,2.61725883735319e-24,6.87710932102923e-21
"223949_at",5.75562230493832,-0.571161321490892,0.139484928227589,-4.09478879724527,4.22553404852672e-05,0.00393243935975746
"224146_s_at",4.0274503582356,1.61523135054789,0.173371449559199,9.31659367591754,1.20135256965265e-20,1.85886126967716e-17
"224191_x_at",3.92587322036429,-1.41711206278043,0.176208438260812,-8.04224858223256,8.82047295846032e-16,6.68557925355298e-13
"224204_x_at",4.17307116541495,-0.718553757807197,0.155101990813279,-4.63278230046856,3.60783870202634e-06,0.000485322029357222
"224367_at",7.23131772342216,-0.393382920166177,0.119193021441197,-3.30038550419873,0.000965521014115092,0.0486637407293251
"224428_s_at",7.18045653897428,-0.39866316358199,0.107485010773984,-3.70901170973771,0.000208069806276115,0.0148030024270159
"224447_s_at",10.6165495645928,0.543900367425132,0.0920244046313311,5.9103926790302,3.41293151812615e-09,9.21351252434411e-07
"224521_s_at",5.1474392248543,-0.508145992474624,0.136085222969736,-3.73402770253484,0.00018844175325062,0.0136530207033455
"224577_at",6.49942231057877,0.39640853318525,0.119334035081444,3.32183968232288,0.00089426059041774,0.0460737083800324
"224836_at",7.25397799554985,0.423260073187688,0.11334943487822,3.73411718940134,0.000188374772365206,0.0136530207033455
"224952_at",8.3693190835656,0.415665346613133,0.107122614358612,3.88027634596017,0.000104337849986797,0.00820832738399123
"224976_at",7.96418660625117,0.405133260572937,0.109172577562685,3.71094344035539,0.000206488240424727,0.0147437092538047
"224989_at",9.25393637217759,0.393734445144553,0.102780609260976,3.83082419899653,0.000127714734487981,0.00971766128399479
"225095_at",7.11914554388127,0.469064130598259,0.115927246629554,4.04619400732561,5.20570944868401e-05,0.00465255855352452
"225165_at",6.21839586426286,0.568280294969029,0.13687086125073,4.1519450508024,3.29661425807627e-05,0.00319405219623853
"225288_at",7.11943580125898,-0.624346966163296,0.117503357357786,-5.3134393791168,1.07575233401142e-07,2.1094379349615e-05
"225292_at",5.63197900028099,-0.442976332234504,0.13066338224616,-3.3902102074778,0.000698390494692524,0.0380198383395181
"225293_at",9.23108207261896,-0.361420003532005,0.101788917733431,-3.55068126845112,0.000384235436073116,0.0240385007577552
"225421_at",8.177488915233,-0.443298059278923,0.106514822810673,-4.16184384089781,3.15688210504416e-05,0.003079835427926
"225431_x_at",7.96892513631172,-0.373895464587286,0.108510235402744,-3.44571609488769,0.00056954838587172,0.0324395665906763
"225496_s_at",9.16376928288971,0.35508609512624,0.10285366432296,3.45234267989977,0.000555741442692814,0.0320233819039394
"225499_at",6.65153658747658,0.386322337561627,0.117264458470144,3.29445377228248,0.000986131634503182,0.0494633044950957
"225516_at",7.18686199353813,0.551232503250418,0.128900373897879,4.27642284177647,1.89920338911712e-05,0.00197940130479678
"225540_at",7.01700886684308,-0.484600128639977,0.121227734510983,-3.99743615266581,6.40322543355796e-05,0.00550803766197843
"225612_s_at",9.21378463685951,-0.410368455821631,0.0997892035584353,-4.11235325253723,3.91646416720389e-05,0.00367532187348033
"225660_at",3.04143989590695,-0.645849331202126,0.1906297233917,-3.38797811648215,0.000704098817754463,0.0382250011060254
"225911_at",8.47676704266644,0.451298118092285,0.110739160919308,4.07532542549361,4.59500430488679e-05,0.00418262123955677
"225915_at",4.32582475123642,0.618145454816645,0.153900081186723,4.0165375485843,5.90594575855845e-05,0.00514993243645625
"225968_at",4.44373039054356,0.755911398872459,0.159564766324131,4.7373327852149,2.16549404775857e-06,0.000310602131810443
"225981_at",5.01814148255264,1.02131554854346,0.145683418185023,7.01051335332038,2.37445277841294e-12,1.1010197859808e-09
"225987_at",5.55916289701994,0.733843842372505,0.148968111348112,4.92618074923192,8.38524364240534e-07,0.000133264513274905
"226029_at",4.80430934212672,-0.508217366783349,0.138598867554725,-3.66682192827211,0.000245583687188792,0.0167175050895666
"226034_at",6.26298453660401,0.873970181784517,0.130405464742267,6.70194445847673,2.05664214201709e-11,8.18792862479409e-09
"226122_at",4.13450886550392,-0.523164079187013,0.148423673863559,-3.52480211255207,0.00042379925201321,0.0260586953492178
"226189_at",9.2701963686189,-0.363246941070101,0.101341867621142,-3.58437188495549,0.000337890368006251,0.0217253033680235
"226192_at",7.55307238580848,1.45401191841979,0.130299525275434,11.1589962844931,6.47181012410282e-29,3.18849905289235e-25
"226197_at",6.44908691990082,1.68988173760484,0.149095568751143,11.3342183926703,8.8821491107701e-30,5.00115750074132e-26
"226226_at",4.52825030902798,1.20192498045537,0.148864894607185,8.07393162522925,6.80700038527382e-16,5.36582226370365e-13
"226248_s_at",6.46658879022883,0.845150505855912,0.127758361092705,6.6152265779509,3.7098308298064e-11,1.4621927232599e-08
"226325_at",4.28017675262236,0.62613767101598,0.153307376335448,4.08419794260875,4.42293174259476e-05,0.0040540798070379
"226344_at",5.80680053689742,0.452315386361129,0.13664900481377,3.31005254650453,0.000932784582743049,0.0475541161954488
"226439_s_at",4.44946953353818,0.598182591448318,0.154697476868687,3.86678957896694,0.000110277500145963,0.00858987626631021
"226455_at",8.85389524873367,0.360818718853877,0.103424029141227,3.48873198859015,0.000485317485311689,0.028846938744953
"226534_at",8.1493922950176,0.377764523282186,0.112572394242749,3.35574743544659,0.000791508165428828,0.0421005436332144
"226535_at",8.2005623695623,0.471039429049411,0.10676768962408,4.41181625928127,1.02507087436638e-05,0.00116769200700221
"226575_at",7.72101920975708,-0.515642790131904,0.114228592736176,-4.51413063735135,6.35770203155254e-06,0.000780630741033059
"226597_at",4.70831590502869,1.15490851758158,0.163588486248,7.05983987058073,1.66694584471934e-12,8.3165827245276e-10
"226661_at",6.56647200880343,-0.422665904193453,0.118192862904871,-3.57606960188148,0.000348798822470579,0.0221734786917022
"226677_at",6.79845269683385,-0.445423671697504,0.120967351568973,-3.6821809018736,0.000231247220882612,0.0159901367787145
"226806_s_at",7.99742339403311,0.381454699382164,0.110928257948262,3.43875137352357,0.000584403688996822,0.033006403502873
"226844_at",5.94712484433452,-0.445630789131595,0.132264478083046,-3.36924014361432,0.000753757267361328,0.0405855040106276
"226863_at",6.46029244023455,0.888541028690419,0.126086688731362,7.04706450483072,1.82731624645821e-12,8.79970360828246e-10
"226907_at",5.00692085866512,-0.518046711533498,0.132384399712634,-3.9132005935595,9.10808127154468e-05,0.00737137402950025
"226913_s_at",3.73455213652358,-1.04058404360034,0.165392715352585,-6.29159537880502,3.14219651326386e-10,1.06764252908433e-07
"226933_s_at",4.08870719148497,-0.665104176082552,0.161774384975663,-4.11130709093784,3.93425510123683e-05,0.00368324775677312
"226960_at",4.74804403553536,0.726885574414903,0.13554155957068,5.36282433754835,8.19306743898218e-08,1.69958715810549e-05
"226961_at",5.80682106394284,1.30330356006571,0.140478149977986,9.27762474285111,1.73298646020947e-20,2.52977512380356e-17
"226992_at",3.63310477334797,1.33806624308961,0.202535198989967,6.60658616261508,3.93283414560946e-11,1.53473985163417e-08
"227061_at",6.77065912482919,0.464465742703805,0.126060211171789,3.68447536606814,0.000229174187448808,0.0159274803764684
"227145_at",3.05256684361093,-1.01072396668398,0.195621646926854,-5.16672864461625,2.3822673288806e-07,4.22949029281532e-05
"227224_at",8.53812451864788,0.400525551493322,0.109154035965167,3.66936089858498,0.000243157602852887,0.0165809926623593
"227285_at",5.21533623901609,-0.612584377093392,0.141337694600256,-4.33418967831587,1.46297996527853e-05,0.00159286995446099
"227290_at",6.71370584746598,0.467281987631107,0.119712544215228,3.90336694198892,9.48637121940312e-05,0.00763052724982765
"227376_at",7.23152294917733,0.436443965020003,0.121824073318933,3.58257570223745,0.000340222976121322,0.0218396553433971
"227417_at",3.59907024348589,0.627651779339039,0.175442225737096,3.57754113470715,0.000346841649118237,0.0220846797388468
"227443_at",5.71640670222556,0.465701561435657,0.135460249487357,3.43792044675899,0.000586199889684151,0.033006403502873
"227452_at",4.85447461454449,-0.491848274257248,0.137152534989214,-3.58614060101716,0.000335608057745914,0.0216846819475368
"227480_at",6.9105294790442,0.589632674059979,0.116425686266141,5.06445521576843,4.09569903217208e-07,6.95809834715648e-05
"227481_at",5.76145977056823,-0.585499282819222,0.127615557840875,-4.58799297456575,4.4752769555541e-06,0.000582140481604652
"227498_at",3.85265295559606,-0.634033960612599,0.162966504321871,-3.8905783937068,0.000100005561049365,0.00794681286935421
"227522_at",8.00912076532593,0.765550613871243,0.116573995626382,6.56707878766393,5.131190093841e-11,1.92610215579666e-08
"227533_at",8.07065056000626,0.404524521268454,0.114125906500762,3.54454596394163,0.00039328992477605,0.0244319581223527
"227570_at",4.4607240125462,0.601881699058348,0.141733021808994,4.24658764327676,2.17050898770865e-05,0.00221055403724932
"227642_at",5.22063423241781,-1.16171400775378,0.149534313422636,-7.76887913659234,7.91836782286252e-15,5.2897381249204e-12
"227657_at",4.20692871464291,-0.865322449851061,0.158903604740372,-5.44558099399247,5.16365601143946e-08,1.12442175709876e-05
"227702_at",4.81005669186299,0.958655887007222,0.171454954335872,5.5912988383483,2.25377299354527e-08,5.35121739563814e-06
"227722_at",4.06648403796815,0.613595835572321,0.165939502651599,3.69770805484819,0.000217554890881424,0.0153944496754048
"227782_at",4.75923959358307,0.71413237677339,0.144997985340234,4.9251193049179,8.43088990974632e-07,0.000133451845342466
"227794_at",3.11475706362308,1.08091015348589,0.179350315757565,6.02680931405221,1.67228106531715e-09,4.88231747469704e-07
"227804_at",6.01492957216964,0.476529501229939,0.121307293055025,3.92828402339986,8.55541352302208e-05,0.00698142999164373
"227856_at",8.73516553397873,0.41709106187267,0.108690295639319,3.83742687807894,0.000124330238571594,0.0095710000450406
"227971_at",3.9818446698572,0.661218502852869,0.15558042298353,4.25001096007348,2.13760055747042e-05,0.00218267845523676
"227984_at",3.1201180115804,-1.04738333318343,0.190626309879849,-5.49443218957338,3.91969498655499e-08,8.77788967045899e-06
"227997_at",7.14143993077379,-0.597370024469703,0.12152766915101,-4.91550630932792,8.85532984162543e-07,0.000139177320425523
"228038_at",2.81041148880707,0.696617428304879,0.188756092329493,3.69056924048239,0.000223752770979208,0.015664283686278
"228051_at",6.65188078433183,0.591523662274994,0.120342570859874,4.9153317736893,8.86322307474661e-07,0.000139177320425523
"228058_at",5.75085008439869,0.844917776761867,0.141486131229397,5.97173567062885,2.34742649578502e-09,6.60867627891934e-07
"228067_at",7.54703960771489,0.474118585593598,0.114491326373681,4.14108736976418,3.45663254029927e-05,0.00333104437514317
"228101_at",2.75406214731357,-0.658626772080333,0.195727053059638,-3.36502676448948,0.000765362344566575,0.0410980809928433
"228176_at",6.83200014447133,0.387354169926124,0.116991200857985,3.31096840690037,0.000929737047539152,0.0475292494013835
"228214_at",4.81548511476085,-0.562959172525771,0.144166495923958,-3.9049237405528,9.42551027647994e-05,0.00759707693327567
"228241_at",6.20167916331901,0.908441185180843,0.163344041462126,5.56152019412032,2.67434725514091e-08,6.27420968536452e-06
"228245_s_at",7.50767660754799,-0.805947231093574,0.114841169449908,-7.01792950171165,2.25180104098542e-12,1.06930706300481e-09
"228256_s_at",5.09677583765732,1.0869789580467,0.15160133942847,7.16998254860125,7.50073274770899e-13,3.88991948050266e-10
"228260_at",5.50187919848795,-0.520919508855651,0.140828339029392,-3.69896792396969,0.000216477954133487,0.0153457951154987
"228268_at",4.33683866067641,-0.552402090890158,0.158366041927556,-3.48813472993695,0.000486402914459639,0.028846938744953
"228302_x_at",3.95335862425945,1.30329157226199,0.175504872339998,7.42595664089129,1.11967675169807e-13,6.68650598354966e-11
"228303_at",6.46021459325367,0.784381378703739,0.127183364400957,6.16732685440611,6.94540972516396e-10,2.17259030879057e-07
"228390_at",7.46280205322176,0.402230905223306,0.118511232901655,3.39403190208215,0.000688716690506562,0.037753935521037
"228528_at",5.19851185433575,0.630603608026974,0.149986476811135,4.20440309976104,2.61772053551824e-05,0.00262531392333119
"228557_at",3.70574180886615,-0.590814754317866,0.162834465773763,-3.62831512057604,0.000285276929190949,0.0188973191380371
"228565_at",5.85137147014203,-0.589784817884713,0.127602002640701,-4.62206552937432,3.79937948450532e-06,0.000509349465994192
"228640_at",7.25438992736336,0.486032593380788,0.1223886718417,3.97122205892906,7.15048899424383e-05,0.00593324996250792
"228648_at",3.93132094890989,0.600767792617217,0.1735895501968,3.46085229171987,0.000538468173099992,0.0314417549252787
"228695_at",3.63834849189575,-0.648444281683078,0.168370909582471,-3.85128454369642,0.000117499879033523,0.00909850733247011
"228708_at",9.67536922028457,0.541977437914075,0.103050249864317,5.2593510314403,1.44564688095201e-07,2.68767576253975e-05
"228731_at",4.99036909897334,1.02586546143026,0.141330506098905,7.25862724012566,3.91038445218123e-13,2.11128620271604e-10
"228762_at",6.38678370410757,0.659832819319472,0.124177681702428,5.31361843991141,1.07469528645002e-07,2.1094379349615e-05
"228827_at",6.22936285347867,0.474003934921359,0.128393549453979,3.69180489936732,0.000222668250347999,0.0156439330110803
"228873_at",2.62487068290889,-0.765733789084352,0.191652829818477,-3.99542125106952,6.45793211335646e-05,0.00552132182897683
"228882_at",4.43266840109443,-0.675133643166849,0.150980231586814,-4.47166914549766,7.76114375544994e-06,0.000918611771703615
"228904_at",6.16162739275196,0.551232691969792,0.130559502946998,4.22208019736081,2.4205794803338e-05,0.00244001840506078
"228906_at",2.72024372821494,-0.764294526689809,0.19150721906298,-3.9909436857232,6.58109071061401e-05,0.00557136453874524
"228915_at",4.03866715954968,0.661270694778429,0.172883523094125,3.82494920825049,0.000130799049942198,0.0098760799893138
"228935_at",2.85563885017771,0.644039733514747,0.195014119554534,3.30252873477013,0.000958172702543588,0.0485416695347725
"228956_at",3.52032588035394,-1.50826151090827,0.17977470903134,-8.38973134227317,4.87254361266648e-17,4.32926931260141e-14
"228969_at",6.09988206884998,1.10412144678135,0.139184561649007,7.93278675235335,2.14282200900966e-15,1.50816404755547e-12
"228977_at",7.17494200603714,-0.383251356669391,0.116090093539669,-3.30132696928555,0.000962286688859417,0.0486250866085962
"229014_at",2.86098736102485,0.825775386797725,0.191778578448216,4.30587917315646,1.66323827678607e-05,0.00177175333624989
"229024_at",3.63239737239644,-1.1436688350039,0.179126883488692,-6.38468560793167,1.71749953787774e-10,6.21041530145993e-08
"229030_at",4.29794130894422,1.66755809255707,0.184736607551142,9.02667919835772,1.76960249113397e-19,2.05138566428101e-16
"229062_at",3.79030936139233,-0.845090934208936,0.160072972868051,-5.27941050301822,1.29600161238043e-07,2.46596458547098e-05
"229072_at",5.35642829191158,0.607513423552266,0.144872835547352,4.19342536685353,2.74773506238663e-05,0.00274175265187105
"229082_at",4.07223601814182,0.772781883599476,0.159639233635628,4.84080176282559,1.29316324274633e-06,0.000196790486678007
"229088_at",4.75936402931836,0.712571871753064,0.150421143844261,4.73717892007808,2.16713823128512e-06,0.000310602131810443
"229105_at",5.20923159496121,0.591103206353055,0.138239519154186,4.27593505800439,1.90336706377932e-05,0.00197940130479678
"229125_at",5.88571679124642,-0.639281599837838,0.137299312783276,-4.6561165302184,3.2222959742416e-06,0.000437943356995718
"229139_at",4.17312304149672,-0.756717228596103,0.156359958365512,-4.83958448509673,1.30110871983509e-06,0.000197238073398386
"229150_at",7.74444689420236,1.2819573758123,0.126008584339323,10.1735717652392,2.6018885786893e-24,6.87710932102923e-21
"229152_at",5.40137300217995,-1.29522704164465,0.162237034805324,-7.98354730286373,1.42186788768137e-15,1.01893638045588e-12
"229163_at",6.71296043005011,0.495944920205421,0.121649605018862,4.07683132327904,4.56535859609629e-05,0.00416525564135507
"229182_at",4.73620154059432,0.557350202741481,0.143479741697949,3.88452192724743,0.000102531439512707,0.00808887054901234
"229222_at",4.978905044503,0.666643859343592,0.141404687273979,4.71443961438092,2.42376868152671e-06,0.000338760350403169
"229254_at",4.15060015075532,-0.735753981398944,0.155496810577647,-4.73163390725333,2.22719819922959e-06,0.000318053586320418
"229256_at",6.15049953783137,0.4343426136683,0.119898545321654,3.62258451512552,0.00029167411733027,0.019256354540126
"229310_at",3.27155600991048,-0.647634069878809,0.193531911883425,-3.34639421259329,0.000818699119703043,0.0431970643962192
"229341_at",6.09922487557961,-0.446048855161702,0.12721951030646,-3.50613560834506,0.000454663511648724,0.0273589429742333
"229430_at",4.52260233597214,-0.536895790109605,0.147073150128945,-3.65053573435319,0.000261693896031627,0.0175713853802224
"229479_at",6.49497551703712,0.396080751573535,0.120238492619682,3.29412605683897,0.000987282116925906,0.0494633044950957
"229499_at",5.37297023330075,0.880613322395651,0.133553611001252,6.59370657066992,4.28979168579215e-11,1.64153251945448e-08
"229523_at",3.85799236691958,-0.823500595710618,0.161952275387647,-5.08483498450081,3.67945827521231e-07,6.30531167213992e-05
"229623_at",7.35610098912945,0.40848351214213,0.118310340989242,3.45264419599021,0.000555120690547177,0.0320233819039394
"229648_at",4.10583912226595,0.668645363998715,0.15433587658619,4.3324039671703,1.47490002335847e-05,0.00160142450470112
"229691_at",4.85486779595026,0.530378404441395,0.144137544018901,3.67966866683843,0.000233537185580244,0.0160639347861426
"229849_at",4.06064374135489,-0.623701787146292,0.15607929402495,-3.99605720312003,6.44061775243378e-05,0.00551848930640054
"229893_at",6.33028590722794,-0.665094340596853,0.125672960482655,-5.2922628546548,1.20812077186032e-07,2.32277424888307e-05
"229927_at",3.58743683512647,-0.695192570205002,0.163391484616083,-4.25476622504825,2.0926753856902e-05,0.00214235604289853
"229930_at",5.9864230824443,-0.418745568720827,0.126030582163735,-3.32257108974395,0.000891919410104336,0.0460132351176077
"229947_at",4.59042235485917,-0.821347491398447,0.169287167972484,-4.85180005806435,1.22345932239755e-06,0.000186904750903011
"229964_at",5.22694623498243,1.54553101442807,0.150200417602547,10.2897917269297,7.834565051697e-25,2.57326289122988e-21
"230060_at",3.17641306141457,-0.685805117407203,0.170914950879678,-4.01255193812742,6.00658576516713e-05,0.00522612740283217
"230147_at",6.47746066455033,0.562545354881949,0.129347440554819,4.34910310145284,1.36695439402413e-05,0.00150494805827003
"230323_s_at",3.84133973060365,1.4959508592401,0.165141203211814,9.05861668769212,1.3211533748735e-19,1.577937549008e-16
"230378_at",3.51441450361634,0.639994440588518,0.18243183432043,3.50812917587841,0.000451269872795577,0.0271962549944417
"230425_at",2.78210854085735,-0.793574365086447,0.196974847270948,-4.02881066329677,5.60597440324727e-05,0.00493200614128545
"230472_at",5.82898101933235,-0.900954799923574,0.143236705422383,-6.2899715353463,3.1752418813622e-10,1.06964943172658e-07
"230492_s_at",5.84048655264405,0.451244515324549,0.122485094298402,3.68407697205353,0.000229532878008678,0.0159274803764684
"230538_at",4.14553527295489,-0.863541231144731,0.156202130558497,-5.52835757141828,3.23242698243572e-08,7.4504606482878e-06
"230624_at",4.47167147223021,-0.530719601091797,0.155268978765373,-3.41806589643232,0.000630678354242129,0.0351592031882592
"230645_at",5.44075121791682,-1.04215642773575,0.142006143921279,-7.33881224402141,2.15497665303084e-13,1.24906249709643e-10
"230661_at",2.8499503400867,1.24481902037304,0.198611441812878,6.26760980641713,3.66632078312196e-10,1.22461328259296e-07
"230682_x_at",5.67131236033183,0.577786184847024,0.12843609777114,4.49862768235594,6.83935151139315e-06,0.000837162113261023
"230748_at",6.89379987185203,0.490604837546827,0.126541315634526,3.87703284960131,0.000105738086568185,0.00828540943140841
"230788_at",8.20562945647605,-0.355760239512263,0.105919068553461,-3.35879312734606,0.000782836471713752,0.0418734136042658
"230906_at",6.38174732071687,0.728489622571671,0.123434139016932,5.90184877841406,3.59450567659813e-09,9.63767664880536e-07
"231136_at",4.24116760125796,-0.545186378470403,0.164741340851462,-3.30934770624435,0.000935136245386801,0.0475580128718392
"231240_at",6.01050369033779,0.505816704714422,0.124348757545111,4.06772624592508,4.74741069432096e-05,0.00429161571343959
"231283_at",5.56466682966568,0.441084931237581,0.128869075304369,3.42273683733516,0.000619940648729844,0.0347302649866681
"231535_x_at",4.65791549786811,-1.14431910316835,0.15173254815382,-7.54168513672026,4.63936825684298e-14,2.90247715040015e-11
"231802_at",2.57414908908068,0.668808823623933,0.202073402280006,3.30973208783404,0.000933853096241879,0.0475541161954488
"231851_at",5.85122959429976,-0.485044324059477,0.130617712632019,-3.71346515174372,0.000204440627396607,0.0146239979822321
"231856_at",7.18105745012427,0.487122194858876,0.115199588704936,4.22850637172462,2.35247855269979e-05,0.00237745101733614
"231859_at",3.74539784874425,0.69524770706558,0.174129657555259,3.99270128263444,6.53248407063072e-05,0.00556093579178919
"231969_at",5.4909145843748,-0.64924623761535,0.136123223736754,-4.76954791249223,1.84639824971907e-06,0.000271544554531446
"232078_at",4.51171864726481,0.577981323802064,0.150315070488868,3.84513224071479,0.000120487442824092,0.00929333086393101
"232151_at",4.46062120243511,0.509503905842008,0.145938215858032,3.4912301952331,0.000480801804545424,0.0286691714438023
"232230_at",2.73163348127083,0.638683735422494,0.183716748214362,3.4764589599489,0.000508081983175969,0.0298888705744741
"232282_at",3.36244612015324,-0.640332449413697,0.173240377486049,-3.6962078858623,0.000218843796829052,0.0154302493885872
"232286_at",6.1392104493446,0.503303175053419,0.149201478514935,3.37331224906754,0.000742696773277888,0.0400995213999653
"232726_at",6.66874103414807,0.495945713487133,0.122131792302659,4.06074212239604,4.89169784342849e-05,0.00439346733284133
"232914_s_at",9.47909506119602,0.372213169165974,0.101525955732722,3.66618729643742,0.000246193639723265,0.0167301312345737
"232997_at",6.36471377285938,0.560747340711958,0.122556093176399,4.57543420468583,4.75233307765691e-06,0.000612119137002514
"233123_at",6.8884382507105,0.47540973472986,0.124058268678851,3.83214871360612,0.000127028909803667,0.00969992193010697
"233203_at",3.61621770998505,-0.703591312389189,0.16510862144989,-4.26138445231177,2.03164388526127e-05,0.00209620974067245
"233276_at",5.66066257492628,0.642158361057101,0.135888037354806,4.72564306290195,2.29388269965315e-06,0.000325219758000465
"233498_at",3.67798714194051,0.810322835715273,0.186794395467403,4.33804683319142,1.43754526952134e-05,0.00157387247924761
"234310_s_at",2.51194102031962,0.683877461866488,0.190621342180379,3.58762273963718,0.000333706656690104,0.0215972318009585
"234354_x_at",3.55398019707484,1.37345682086034,0.162252155836707,8.46495267676204,2.56256720023724e-17,2.34886101465467e-14
"234709_at",3.4865290229209,1.40203308734897,0.171803240293422,8.16069059555828,3.33114468660571e-16,2.79348375910378e-13
"234785_at",4.56791369119905,0.896487595765884,0.148037307567613,6.05582207955539,1.39702347349802e-09,4.14002129206399e-07
"235020_at",6.27934233882333,-0.510838053856876,0.123705792939592,-4.12945943530977,3.63617147742708e-05,0.00347012258138768
"235046_at",7.59201404967045,0.660869332926226,0.118755760495154,5.56494548281885,2.62234380919687e-08,6.18904544285542e-06
"235075_at",3.15938246492609,-1.36614936641393,0.222192718498435,-6.14848846373671,7.82248157198981e-10,2.42767943841265e-07
"235136_at",2.92357370842032,2.25248069722827,0.214892699575694,10.4818856186171,1.04636370200218e-25,3.74921626824671e-22
"235148_at",6.60087449865325,-0.440951940945283,0.122175548135018,-3.60916687239235,0.000307181968863258,0.020145208187648
"235209_at",2.98532720476929,1.20575970061502,0.197954029648166,6.0911096518625,1.1213071120666e-09,3.37367927595367e-07
"235210_s_at",2.51797805459845,1.47043256478673,0.278562057352022,5.27865344894595,1.30136660521125e-07,2.46596458547098e-05
